lambda_ratio,mean_c_index,sd_c_index,se_c_index,min_c_index,max_c_index,inner_folds,best_mean,one_se_eligible,selected,one_se_threshold,repeat_id,outer_fold,analysis_key
0.00287298483335367,0.570167904093365,0.0163343517530816,0.00730494417765666,0.545901639344262,0.585661570901423,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.00220673406908459,0.570167904093365,0.0163343517530816,0.00730494417765666,0.545901639344262,0.585661570901423,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.00169498815139035,0.570167904093365,0.0163343517530816,0.00730494417765666,0.545901639344262,0.585661570901423,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.00130191710619008,0.570167904093365,0.0163343517530816,0.00730494417765666,0.545901639344262,0.585661570901423,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.001,0.570167904093365,0.0163343517530816,0.00730494417765666,0.545901639344262,0.585661570901423,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.562341325190349,0.60469610965021,0.0648676611944542,0.0290096999944449,0.535450935904708,0.685393258426966,5,TRUE,TRUE,TRUE,0.575686409655766,1,3,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.431933279405154,0.595613568008512,0.0599663680510047,0.0268177750651636,0.530913216108905,0.658511192087454,5,FALSE,TRUE,FALSE,0.575686409655766,1,3,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.331767112784286,0.596545659347848,0.0642056358663519,0.0287136332671523,0.520136131593874,0.667201712145532,5,FALSE,TRUE,FALSE,0.575686409655766,1,3,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.254829674797935,0.596224632060528,0.0637665481831403,0.0285172672856035,0.520136131593874,0.665596575708935,5,FALSE,TRUE,FALSE,0.575686409655766,1,3,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.195734178148766,0.593700065902791,0.062341457849862,0.0278799475137458,0.517867271695973,0.65757089352595,5,FALSE,TRUE,FALSE,0.575686409655766,1,3,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.150343041978733,0.594439523099162,0.0553700799935159,0.0247622525570205,0.530913216108905,0.653305570015617,5,FALSE,TRUE,FALSE,0.575686409655766,1,3,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
